<doc id="wr_1759-12-22" attrs="word" year="1759" month="12" day="22" corpus="2">
<head id="h2_d408e3116">
Auch	w13_d408e3549
wer	w15_d408e3552
</p>
<p id="p6_d408e3555">
den	w1_d408e3559
noch	w3_d408e3562
immer	w5_d408e3565
Kranke	w7_d408e3568
und	w9_d408e3571
Bleßirte	w11_d408e3574
anhe	w13_d408e3578
ro	w1_d408e3583
gebracht.	w3_d408e3586
Gestern	w5_d408e3589
gieng,	w7_d408e3592
gleichwie	w9_d408e3595
deren	w1_d408e3600
schon	w3_d408e3603
vorhero	w5_d408e3606
mehrere,	w7_d408e3609
wiederum	w9_d408e3612
ein	w11_d408e3615
Transport	w1_d408e3621
mit	w3_d408e3624
Fourage	w5_d408e3627
von	w7_d408e3630
hier	w9_d408e3633
zur	w11_d408e3636
Ar	w13_d408e3640
mee.	w1_d408e3645
Unsere	w3_d408e3648
Umstände	w5_d408e3651
alhier	w7_d408e3654
sind	w9_d408e3657
noch,	w11_d408e3660
wie	w1_d408e3665
im	w3_d408e3668
vorigen	w5_d408e3671
erwehnet.	w7_d408e3674
Viele	w9_d408e3677
von	w11_d408e3680
de	w13_d408e3684
nen	w1_d408e3689
grossen	w3_d408e3692
Kaufleuten	w5_d408e3695
sind	w7_d408e3698
nun	w9_d408e3701
fort,	w11_d408e3704
und	w13_d408e3708
ihre	w1_d408e3714
Gewölber	w3_d408e3717
auch	w5_d408e3720
verschlossen.	w7_d408e3723
</p>
<head id="h2_d408e3729">
Aus	w1_d408e3733
Sachsen	w3_d408e3736
4.	w5_d408e3739
Dec.	w7_d408e3742
</head>
<p id="p4_d408e3745">
Jn	w1_d408e3749
Sachsen	w3_d408e3752
ist	w5_d408e3755
es	w7_d408e3758
zu	w9_d408e3761
keiner	w11_d408e3764
grossen	w13_d408e3768
Thär	w15_d408e3771
lichkeit	w1_d408e3776
gekommen;	w3_d408e3779
die	w5_d408e3782
Preussen	w7_d408e3785
halten	w9_d408e3788
noch	w11_d408e3791
einige	w1_d408e3796
wichtige	w3_d408e3799
Posten	w5_d408e3802
besetzt,	w7_d408e3805
und	w9_d408e3808
sie	w11_d408e3811
ha	w13_d408e3815
ben	w1_d408e3821
denen	w3_d408e3824
Oesterreichern	w5_d408e3827
das	w7_d408e3830
ganze	w9_d408e3833
Erz	w11_d408e3836
gebürge	w1_d408e3841
abgeschnitten;	w3_d408e3844
von	w5_d408e3847
letztern	w7_d408e3850
hat	w9_d408e3853
sich	w11_d408e3856
auch	w1_d408e3861
ein	w3_d408e3864
grosser	w5_d408e3867
Theil	w7_d408e3870
nach	w9_d408e3873
Leipzig	w11_d408e3876
gezogen,	w13_d408e3880
wo	w1_d408e3885
sich	w3_d408e3888
auch	w5_d408e3891
die	w7_d408e3894
meiste	w9_d408e3897
Preussen	w11_d408e3900
befinden.	w13_d408e3904
Den	w1_d408e3910
23.	w3_d408e3913
Nov.	w5_d408e3916
recognoscirte	w7_d408e3919
der	w9_d408e3922
Herr	w11_d408e3925
Ge	w13_d408e3929
neral=feld=marschall	w1_d408e3934
Graf	w3_d408e3937
von	w5_d408e3940
Daun,	w7_d408e3943
und	w9_d408e3946
ließ	w1_d408e3951
zu	w3_d408e3954
dem	w5_d408e3957
Ende	w7_d408e3960
ein	w9_d408e3963
Detaschement	w11_d408e3966
Gre	w13_d408e3970
nadiers	w1_d408e3975
und	w3_d408e3978
Carabiniers	w5_d408e3981
von	w7_d408e3984
der	w9_d408e3987
Armee	w11_d408e3990
aus	w13_d408e3994
</p>
<p id="p10_d408e4007">
und	w1_d408e4011
vor	w3_d408e4014
dem	w5_d408e4017
Feind	w7_d408e4020
rücken,	w9_d408e4023
der	w11_d408e4026
noch	w13_d408e4030
bey	w15_d408e4033
Kesselsdorf	w1_d408e4038
und	w3_d408e4041
Wilsdruf	w5_d408e4044
stund,	w7_d408e4047
an	w9_d408e4050
wel	w11_d408e4053
chem	w1_d408e4058
letztern	w3_d408e4061
Orte	w5_d408e4064
der	w7_d408e4067
König	w9_d408e4070
sein	w11_d408e4073
Haupt	w13_d408e4077
quartier	w1_d408e4083
hatte;	w3_d408e4086
es	w5_d408e4089
wurde	w7_d408e4092
auf	w9_d408e4095
beyden	w11_d408e4098
Sei	w13_d408e4102
ten	w1_d408e4107
aufeinander	w3_d408e4110
canoniret,	w5_d408e4113
da	w7_d408e4116
man	w9_d408e4119
aber	w11_d408e4122
nicht	w1_d408e4127
Willens	w3_d408e4130
gehabt,	w5_d408e4133
etwas	w7_d408e4136
zu	w9_d408e4139
engagi	w11_d408e4142
ren,	w1_d408e4147
so	w3_d408e4150
rückte	w5_d408e4153
das	w7_d408e4156
Detaschement	w9_d408e4159
gegen	w11_d408e4162
Abend	w1_d408e4168
wieder	w3_d408e4171
bey	w5_d408e4174
der	w7_d408e4177
Armee	w9_d408e4180
ein.	w11_d408e4183
</p>
<head id="h2_d408e4189">
Stuttgard	w1_d408e4193
5.	w3_d408e4196
Dec.	w5_d408e4199
</head>
<p id="p4_d408e4202">
So	w1_d408e4206
besorgt	w3_d408e4209
wir	w5_d408e4212
für	w7_d408e4215
die	w9_d408e4218
Durchlauchtigste	w11_d408e4221
Person	w1_d408e4226
unsers	w3_d408e4229
gnädigsten	w5_d408e4232
Landes=herrn,	w7_d408e4235
wegen	w1_d408e4240
des	w3_d408e4243
den	w5_d408e4246
30.	w7_d408e4249
Nov.	w9_d408e4252
bey	w11_d408e4255
Fulda	w13_d408e4259
pas	w15_d408e4262
sirten	w1_d408e4268
Vorfalls	w3_d408e4271
gewesen,	w5_d408e4274
so	w7_d408e4277
wissen	w9_d408e4280
wir	w11_d408e4283
doch,	w13_d408e4287
daß	w1_d408e4292
sich	w3_d408e4295
Höchst=dieselbe	w5_d408e4298
in	w7_d408e4301
vollkommenen	w9_d408e4304
Wolstand	w1_d408e4309
befinden,	w3_d408e4312
und	w5_d408e4315
gedachtem	w7_d408e4318
Tag	w9_d408e4321
nachdem	w1_d408e4326
Sie	w3_d408e4329
von	w5_d408e4332
einem	w7_d408e4335
überlegenen	w9_d408e4338
und	w11_d408e4341
auf	w1_d408e4347
1200.	w3_d408e4350
Mann	w5_d408e4353
geschätzten	w7_d408e4356
Corps	w9_d408e4359
Tru	w11_d408e4362
pen,	w1_d408e4367
dem	w3_d408e4370
sie	w5_d408e4373
in	w7_d408e4376
der	w9_d408e4379
Geschwindigkeit	w11_d408e4382
mehr	w13_d408e4386
nicht	w1_d408e4391
als	w3_d408e4394
8.	w5_d408e4397
Escadrons	w7_d408e4400
und	w9_d408e4403
7.	w11_d408e4406
Bataillons	w13_d408e4410
Dero	w1_d408e4415
Trupen	w3_d408e4418
entgegen	w5_d408e4421
stellen	w7_d408e4424
können,	w9_d408e4427
an	w11_d408e4430
gegriffen,	w1_d408e4436
und	w3_d408e4439
sich	w5_d408e4442
zurück	w7_d408e4445
zu	w9_d408e4448
ziehen	w11_d408e4451
genöh	w13_d408e4455
tiget	w1_d408e4460
worden,	w3_d408e4463
bis	w5_d408e4466
Motten,	w7_d408e4469
den	w9_d408e4472
1.	w11_d408e4475
Decemb.	w13_d408e4479
nach	w1_d408e4484
Brückenau,	w3_d408e4487
und	w5_d408e4490
den	w7_d408e4493
2.	w9_d408e4496
nach	w11_d408e4499
Kloster	w13_d408e4503
Tulba	w1_d408e4508
marschirt,	w3_d408e4511
von	w5_d408e4514
wannen	w7_d408e4517
die	w9_d408e4520
Vor	w11_d408e4523
posten	w1_d408e4529
bereits	w3_d408e4532
wieder	w5_d408e4535
gegen	w7_d408e4538
Fulda	w9_d408e4541
vorge	w11_d408e4544
rückt,	w1_d408e4549
und	w3_d408e4552
das	w5_d408e4555
Corps	w7_d408e4558
selbst	w9_d408e4561
bald	w11_d408e4564
folgen	w13_d408e4568
wird.	w1_d408e4573
Unsere	w3_d408e4576
Trupen	w5_d408e4579
haben	w7_d408e4582
sich	w9_d408e4585
ungemein	w11_d408e4588
wol	w1_d408e4593
verhalten,	w3_d408e4596
insonderheit	w5_d408e4599
der	w7_d408e4602
Obriste	w9_d408e4605
und	w11_d408e4608
erste	w1_d408e4614
General=adjutant	w3_d408e4617
von	w5_d408e4620
Pöllnitz,	w7_d408e4623
wel	w9_d408e4626
cher	w1_d408e4631
mit	w3_d408e4634
dem	w5_d408e4637
ersten	w7_d408e4640
Grenadier=bataillon,	w9_d408e4643
2.	w1_d408e4648
Compagnien	w3_d408e4651
von	w5_d408e4654
dem	w7_d408e4657
3ten	w9_d408e4660
und	w11_d408e4663
6.	w13_d408e4667
Compa	w15_d408e4670
gnien	w1_d408e4675
von	w3_d408e4678
dem	w5_d408e4681
Werneckischen	w7_d408e4684
Bataillon	w9_d408e4687
sich	w11_d408e4690
in	w1_d408e4696
Fulda	w3_d408e4699
bis	w5_d408e4702
in	w7_d408e4705
die	w9_d408e4708
Nacht	w11_d408e4711
vertheidigt,	w13_d408e4715
da	w15_d408e4718
der	w1_d408e4723
von	w3_d408e4726
allen	w5_d408e4729
Seiten	w7_d408e4732
eingedrungene	w9_d408e4735
Feind	w11_d408e4738
ihn	w1_d408e4743
nebst	w3_d408e4746
seinem	w5_d408e4749
ganzen	w7_d408e4752
Commando	w9_d408e4755
zu	w11_d408e4758
Kriegs=gefangenen	w1_d408e4763
gemacht.	w3_d408e4766
Se.	w5_d408e4769
Durchl.	w7_d408e4772
der	w1_d408e4778
Herzog	w3_d408e4781
haben	w5_d408e4784
gedachten	w7_d408e4787
Herrn	w9_d408e4790
von	w11_d408e4793
Pöll	w13_d408e4797
nitz,	w1_d408e4802
wegen	w3_d408e4805
der	w5_d408e4808
bezeigten	w7_d408e4811
Bravoure	w9_d408e4814
noch	w11_d408e4817
selbigen	w1_d408e4822
Abend	w3_d408e4825
zum	w5_d408e4828
General=major	w7_d408e4831
ernannt.	w9_d408e4834
Der	w1_d408e4839
Herr	w3_d408e4842
General=major	w5_d408e4845
von	w7_d408e4848
Wolf	w9_d408e4851
hat	w11_d408e4854
mit	w1_d408e4860
dem	w3_d408e4863
Gorcyschen	w5_d408e4866
Hussaren=regiment	w7_d408e4869
und	w9_d408e4872
einigen	w1_d408e4877
Bataillons	w3_d408e4880
Jnfanterie,	w5_d408e4883
unerachtet	w7_d408e4886
er	w1_d408e4891
bereits	w3_d408e4894
abgeschnitten	w5_d408e4897
gewesen,	w7_d408e4900
eine	w9_d408e4903
kluge	w11_d408e4906
</p>
<p id="p6_d408e4909">
Retraite	w1_d408e4913
gemacht,	w3_d408e4916
und	w5_d408e4919
ist	w7_d408e4922
den	w9_d408e4925
5.	w11_d408e4928
ohne	w13_d408e4932
den	w15_d408e4935
geringsten	w1_d408e4940
Verlust	w3_d408e4943
wieder	w5_d408e4946
bey	w7_d408e4949
dem	w9_d408e4952
Haupt	w11_d408e4955
corps	w1_d408e4960
eingetroffen.	w3_d408e4963
Man	w5_d408e4966
vernihmt	w7_d408e4969
von	w9_d408e4972
Ulm,	w1_d408e4978
daß	w3_d408e4981
das	w5_d408e4984
daselbst	w7_d408e4987
versammlete	w9_d408e4990
Kreis	w11_d408e4993
convent,	w1_d408e4998
dem	w3_d408e5001
Herrn	w5_d408e5004
General=leutenant,	w7_d408e5007
Frey=herrn	w1_d408e5012
von	w3_d408e5015
Roth,	w5_d408e5018
das	w7_d408e5021
vacante	w9_d408e5024
Für	w11_d408e5027
stenbergische	w1_d408e5032
Jnfanterie=regiment	w3_d408e5035
übertra	w5_d408e5038
gen	w1_d408e5044
habe.	w3_d408e5047
</p>
<head id="h2_d408e5053">
Wetzlar	w1_d408e5057
7.	w3_d408e5060
December.	w5_d408e5063
</head>
<p id="p4_d408e5066">
Die	w1_d408e5070
zwischen	w3_d408e5073
dem	w5_d408e5076
Königl.	w7_d408e5079
Französischen	w9_d408e5082
Kriegs=commissario	w1_d408e5087
Herrn	w3_d408e5090
de	w5_d408e5093
la	w7_d408e5096
Salle	w9_d408e5099
und	w1_d408e5104
dem	w3_d408e5107
General=auditeur	w5_d408e5110
derer	w7_d408e5113
Alliirten	w9_d408e5116
Trupen,	w1_d408e5122
Herrn	w3_d408e5125
von	w5_d408e5128
Griesbach	w7_d408e5131
gepflogene	w9_d408e5134
Unterhandlungen	w1_d408e5139
hatten	w3_d408e5142
die	w5_d408e5145
Sicherstellung	w7_d408e5148
des	w1_d408e5153
Höchstpreißl.	w3_d408e5156
Kaiserl.	w5_d408e5159
Reichscammer	w7_d408e5162
gerichts,	w1_d408e5167
folgsam	w3_d408e5170
hiesige	w5_d408e5173
Stadt	w7_d408e5176
als	w9_d408e5179
des	w11_d408e5182
Wohn=sitzes	w1_d408e5188
dieser	w3_d408e5191
Höchsten	w5_d408e5194
Gerichts=stelle	w7_d408e5197
zum	w1_d408e5202
Gegenstand;	w3_d408e5205
und	w5_d408e5208
wurde	w7_d408e5211
hierinnen	w9_d408e5214
von	w11_d408e5217
beyden	w1_d408e5222
Theilen	w3_d408e5225
beliebt,	w5_d408e5228
auch	w7_d408e5231
denen	w9_d408e5234
beyden	w11_d408e5237
commandirenden	w1_d408e5242
Geueralen	w3_d408e5245
en	w5_d408e5248
Chef	w7_d408e5251
be	w9_d408e5254
gu	w1_d408e5260
hiniget:	w3_d408e5263
</p>
<p id="p6_d408e5266">
Daß	w1_d408e5270
Erstlich	w3_d408e5273
Jhro	w5_d408e5276
Durchl.	w7_d408e5279
der	w9_d408e5282
Herr	w11_d408e5285
Cammer=richter,	w1_d408e5290
Herren	w3_d408e5293
Präsidenten,	w5_d408e5296
As	w7_d408e5299
seisoren	w1_d408e5304
und	w3_d408e5307
andere	w5_d408e5310
zu	w7_d408e5313
diesem	w9_d408e5316
Kaiserl.	w11_d408e5319
Reichs	w13_d408e5323
gericht	w1_d408e5329
gehörige	w3_d408e5332
Personen	w5_d408e5335
sowol	w7_d408e5338
als	w9_d408e5341
alle	w11_d408e5344
Jnnwohner	w1_d408e5349
der	w3_d408e5352
Stadt	w5_d408e5355
Wetzlar,	w7_d408e5358
für	w9_d408e5361
ihre	w11_d408e5364
Personen,	w1_d408e5369
Häuser,	w3_d408e5372
Güter	w5_d408e5375
und	w7_d408e5378
soustige	w9_d408e5381
Haabschaften,	w1_d408e5386
in	w3_d408e5389
und	w5_d408e5392
ausser	w7_d408e5395
der	w9_d408e5398
Stadt	w11_d408e5401
in	w13_d408e5405
dem	w1_d408e5411
Bezirck,	w3_d408e5414
während	w5_d408e5417
dem	w7_d408e5420
ganzen	w9_d408e5423
Lauf	w11_d408e5426
des	w1_d408e5431
noch	w3_d408e5434
fortdaurenden	w5_d408e5437
Krieges,	w7_d408e5440
alle	w9_d408e5443
Sicher	w11_d408e5446
und	w1_d408e5451
Freyheit	w3_d408e5454
geniessen.	w5_d408e5457
Zu	w7_d408e5460
dem	w9_d408e5463
Ende	w11_d408e5466
werden	w1_d408e5471
von	w3_d408e5474
dem	w5_d408e5477
Kaiserl.	w7_d408e5480
Cammer=gericht	w9_d408e5483
besondere	w1_d408e5489
Passeports,	w3_d408e5492
welche	w5_d408e5495
beyde	w7_d408e5498
Armeen	w9_d408e5501
als	w1_d408e5506
gültig	w3_d408e5509
ansehen	w5_d408e5512
wollen,	w7_d408e5515
ausgefertiget,	w9_d408e5518
und	w1_d408e5523
von	w3_d408e5526
des	w5_d408e5529
Herrn	w7_d408e5532
Cammer=richters	w9_d408e5535
Hoch	w11_d408e5538
fürstl.	w1_d408e5543
Durchl.	w3_d408e5546
jedesmalen	w5_d408e5549
unterschrieben.	w7_d408e5552
Unter	w1_d408e5558
solcher	w3_d408e5561
Freyheit	w5_d408e5564
seynd	w7_d408e5567
auch	w9_d408e5570
die	w11_d408e5573
me	w13_d408e5577
natlich	w1_d408e5582
von	w3_d408e5585
und	w5_d408e5588
nach	w7_d408e5591
Wetzlar	w9_d408e5594
ab	w11_d408e5597
und	w13_d408e5601
zuge	w15_d408e5604
hende	w1_d408e5609
Detaschements	w3_d408e5612
deren	w5_d408e5615
Hochfürstl.	w7_d408e5618
Hessen=darmstädtischen	w1_d408e5623
Trupen	w3_d408e5626
einbegrif	w5_d408e5629
fen,	w1_d408e5635
welche	w3_d408e5638
gleichwolen	w5_d408e5641
die	w7_d408e5644
Zahl	w9_d408e5647
von	w11_d408e5650
150.	w13_d408e5654
Mann	w1_d408e5659
nicht	w3_d408e5662
übersteigen	w5_d408e5665
dörfen.	w7_d408e5668
</p>
<p id="p12_d408e5682">
Zweytens	w1_d408e5686
sollen	w3_d408e5689
die	w5_d408e5692
Königl.	w7_d408e5695
Französische	w9_d408e5698
und	w1_d408e5703
Alliirte	w3_d408e5706
Trupen	w5_d408e5709
gegen	w7_d408e5712
die	w9_d408e5715
Einwohner	w11_d408e5718
der	w1_d408e5723
Stadt	w3_d408e5726
Wetzlar	w5_d408e5729
aller	w7_d408e5732
Thätlich	w9_d408e5735
und	w11_d408e5738
Feind	w13_d408e5742
seligkeiten	w1_d408e5748
oder	w3_d408e5751
anderer	w5_d408e5754
gewaltsamer	w7_d408e5757
Hand	w9_d408e5760
lungen	w1_d408e5765
sich	w3_d408e5768
enthalten.	w5_d408e5771
</p>
<p id="p14_d408e5774">
Drittens	w1_d408e5778
wird	w3_d408e5781
ausdrücklich	w5_d408e5784
verbotten:	w7_d408e5787
daß	w1_d408e5792
weder	w3_d408e5795
Officiers	w5_d408e5798
noch	w7_d408e5801
Soldaten	w9_d408e5804
von	w11_d408e5807
bey	w13_d408e5811
den	w1_d408e5816
Armeen	w3_d408e5819
in	w5_d408e5822
keinerley	w7_d408e5825
Gelegenheit	w9_d408e5828
oder	w11_d408e5831
unter	w1_d408e5837
welchem	w3_d408e5840
Vorwand	w5_d408e5843
es	w7_d408e5846
geschehen	w9_d408e5849
mö	w11_d408e5852
ge,	w1_d408e5857
Trupweis	w3_d408e5860
in	w5_d408e5863
der	w7_d408e5866
Stadt	w9_d408e5869
sich	w11_d408e5872
einfinden,	w13_d408e5876
es	w1_d408e5881
seye	w3_d408e5884
um	w5_d408e5887
allda	w7_d408e5890
Posto	w9_d408e5893
zu	w11_d408e5896
fassen,	w13_d408e5900
sich	w15_d408e5903
auf	w17_d408e5906
zuhalten,	w1_d408e5911
oder	w3_d408e5914
auch	w5_d408e5917
nur	w7_d408e5920
durch	w9_d408e5923
zu	w11_d408e5926
gehen.	w13_d408e5930
Denen	w1_d408e5936
Commissairs	w3_d408e5939
von	w5_d408e5942
beyden	w7_d408e5945
Armeen	w9_d408e5948
wird	w1_d408e5953
allein	w3_d408e5956
solche	w5_d408e5959
Freyheit	w7_d408e5962
zu	w9_d408e5965
denen	w11_d408e5968
etwann	w13_d408e5972
nöhtigen	w1_d408e5977
Zusammen=künften,	w3_d408e5980
jedoch	w5_d408e5983
nicht	w7_d408e5986
an	w9_d408e5989
ders,	w1_d408e5994
als	w3_d408e5997
wann	w5_d408e6000
sie	w7_d408e6003
mit	w9_d408e6006
Pässen	w11_d408e6009
von	w13_d408e6013
denen	w15_d408e6016
commandirenden	w1_d408e6022
Generals	w3_d408e6025
derer	w5_d408e6028
beyden	w7_d408e6031
Armeen	w1_d408e6036
versehen,	w3_d408e6039
erlaubet.	w5_d408e6042
</p>
<p id="p16_d408e6045">
Viertens	w1_d408e6049
bleibet	w3_d408e6052
der	w5_d408e6055
Eintritt	w7_d408e6058
und	w9_d408e6061
Passa	w11_d408e6064
ge	w1_d408e6069
in	w3_d408e6072
und	w5_d408e6075
durch	w7_d408e6078
die	w9_d408e6081
Stadt	w11_d408e6084
einem	w13_d408e6088
jeden	w15_d408e6091
Soldaten	w1_d408e6096
und	w3_d408e6099
zu	w5_d408e6102
denen	w7_d408e6105
Armeen	w9_d408e6108
gehörigen	w11_d408e6111
Personen	w1_d408e6117
allerdings	w3_d408e6120
unverwehrt,	w5_d408e6123
jedoch	w7_d408e6126
mit	w9_d408e6129
der	w1_d408e6134
eigenen	w3_d408e6137
Bedingung:	w5_d408e6140
ohne	w7_d408e6143
Gewehr	w9_d408e6146
zu	w11_d408e6149
erscheinen,	w1_d408e6154
sonst	w3_d408e6157
auch	w5_d408e6160
in	w7_d408e6163
Ordnung	w9_d408e6166
und	w11_d408e6169
gu	w13_d408e6173
ten	w1_d408e6178
Betrag	w3_d408e6181
sowol	w5_d408e6184
mit	w7_d408e6187
denen	w9_d408e6190
Einwohnern,	w11_d408e6193
als	w1_d408e6199
unter	w3_d408e6202
sich	w5_d408e6205
selbst	w7_d408e6208
zu	w9_d408e6211
leben,	w11_d408e6214
massen	w13_d408e6218
die	w15_d408e6221
Ubertretter	w1_d408e6226
mit	w3_d408e6229
der	w5_d408e6232
Todes=strafe	w7_d408e6235
angesehen	w9_d408e6238
werden	w1_d408e6243
sollen.	w3_d408e6246
</p>
<p id="p18_d408e6249">
Fünftens	w1_d408e6253
seynd	w3_d408e6256
alle	w5_d408e6259
Contributionen	w7_d408e6262
ge	w9_d408e6265
gen	w1_d408e6270
die	w3_d408e6273
Stadt	w5_d408e6276
Wetzlar	w7_d408e6279
und	w9_d408e6282
dessen	w11_d408e6285
Territo	w13_d408e6289
rium	w1_d408e6294
von	w3_d408e6297
beyden	w5_d408e6300
Seiten	w7_d408e6303
aufgehoben.	w9_d408e6306
Man	w11_d408e6309
verbindet	w1_d408e6315
sich,	w3_d408e6318
selbige	w5_d408e6321
weder	w7_d408e6324
zur	w9_d408e6327
Fourage	w11_d408e6330
noch	w1_d408e6335
sonstigen	w3_d408e6338
Lieferungen	w5_d408e6341
anzuhalten;	w7_d408e6344
viel	w9_d408e6347
weniger	w1_d408e6352
mit	w3_d408e6355
Einquartierungen	w5_d408e6358
zu	w7_d408e6361
belegen,	w9_d408e6364
oder	w1_d408e6369
Magazinen	w3_d408e6372
und	w5_d408e6375
Lazarethen	w7_d408e6378
allda	w9_d408e6381
auf	w11_d408e6384
gestellen.	w1_d408e6390
</p>
<p id="p20_d408e6393">
Da	w1_d408e6397
nun	w3_d408e6400
diese	w5_d408e6403
Convention	w7_d408e6406
den	w9_d408e6409
folgenden	w11_d408e6412
Tag	w1_d408e6417
nach	w3_d408e6420
der	w5_d408e6423
Unterzeichnung	w7_d408e6426
ihren	w9_d408e6429
Anfang	w11_d408e6432
genommen,	w1_d408e6437
und	w3_d408e6440
die	w5_d408e6443
Sauvegardes	w7_d408e6446
an	w9_d408e6449
de	w11_d408e6452
nen	w1_d408e6458
Thören	w3_d408e6461
und	w5_d408e6464
auf	w7_d408e6467
denen	w9_d408e6470
Plätzen	w11_d408e6473
der	w13_d408e6477
Stadt	w1_d408e6482
im	w3_d408e6485
Druck	w5_d408e6488
offentlich	w7_d408e6491
angeschlagen	w9_d408e6494
werden	w1_d408e6499
sollen;	w3_d408e6502
so	w5_d408e6505
ist	w7_d408e6508
solches	w9_d408e6511
bereits	w11_d408e6514
mit	w13_d408e6518
</p>
<p id="p22_d408e6521">
jenen,	w1_d408e6525
welche	w3_d408e6528
der	w5_d408e6531
Herr	w7_d408e6534
Herzog	w9_d408e6537
von	w11_d408e6540
Broglio	w13_d408e6544
mit	w1_d408e6549
eigner	w3_d408e6552
Hand	w5_d408e6555
unterschrieben,	w7_d408e6558
in	w9_d408e6561
Erfül	w11_d408e6564
lung	w1_d408e6569
gekommen,	w3_d408e6572
und	w5_d408e6575
ein	w7_d408e6578
gleiches	w9_d408e6581
wird	w11_d408e6584
mit	w13_d408e6588
der	w1_d408e6594
nächstens	w3_d408e6597
Alliirter=seits	w5_d408e6600
an	w7_d408e6603
das	w9_d408e6606
Licht	w11_d408e6609
trettenden	w1_d408e6614
beobachtet	w3_d408e6617
werden.	w5_d408e6620
</p>
<head id="h2_d408e6627">
Maynstrom	w1_d408e6631
11.	w3_d408e6634
Dec.	w5_d408e6637
</head>
<p id="p4_d408e6640">
Die	w1_d408e6644
Französische	w3_d408e6647
Armee	w5_d408e6650
hat	w7_d408e6653
zwar	w9_d408e6656
die	w11_d408e6659
Cantonirungs=quartiere	w1_d408e6664
um	w3_d408e6667
Friedberg	w5_d408e6670
bezo	w7_d408e6673
gen,	w1_d408e6678
alleine	w3_d408e6681
nach	w5_d408e6684
dem	w7_d408e6687
Dislocations=plane,	w9_d408e6690
welchen	w1_d408e6696
der	w3_d408e6699
Herr	w5_d408e6702
Herzog	w7_d408e6705
von	w9_d408e6708
Broglie	w11_d408e6711
ge	w13_d408e6715
macht	w1_d408e6720
hat,	w3_d408e6723
können	w5_d408e6726
die	w7_d408e6729
Trupen	w9_d408e6732
