"Löschen","G","GG","GGG","GGGS","A","AA","AAA","AAAS","Stichwort_A","Ausgabe","Nummer","Seite","ID","Coder"
false,0,0,0,,2,0,9,,All. Plünderungen bei Wesel,1758-07-22 00:00:00.000,58,3,2001117,ek
false,0,0,0,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-08 00:00:00.000,98,1,3003143,tc
false,0,0,0,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-08 00:00:00.000,98,1,3003143,tc
false,0,0,0,,2,0,9,,Frz. Deserteure,1759-06-23 00:00:00.000,50,1,2006059,jb
false,0,0,0,,2,0,9,,Frz. Deserteure,1759-09-05 00:00:00.000,71,2,3006821,tc
false,0,0,0,,2,0,9,,Frz. Offz.-Ordonnanz hingerichtet,1760-05-28 00:00:00.000,43,3,2007718,EK
false,0,0,0,,2,0,9,,Frz. und österr. Deserteurs (General-Pardon) in Geldern und Kleve,1757-04-27 00:00:00.000,34,5,1002596,mf
false,0,0,0,,2,0,9,,Generalpardon für österr. Deserteure,1759-09-19 00:00:00.000,75,3,3007898,tc
false,0,0,0,,2,0,9,,"Gerüchte über frz. ""Ausschweifungen""",1758-09-09 00:00:00.000,72,4,2002293,ek
false,0,0,0,,2,0,9,,Hann. Deserteure,1760-04-30 00:00:00.000,35,1,2507848,EK
false,0,0,0,,2,0,9,,Hann. Deserteure zu frz. Armee,1759-07-11 00:00:00.000,55,2,2006348,jb
false,0,0,0,,2,0,9,,Hinrichtung eines österr. Deserteurs,1761-07-15 00:00:00.000,56,4,2004625,Ek
false,0,0,0,,2,0,9,,Österr. Deserteure,1758-10-21 00:00:00.000,84,14,2003297,EK
false,0,0,0,,2,0,9,,Ostfries. Bauern töten frz. Besatzung von Emden,1761-10-21 00:00:00.000,84,4,2005775,EK
false,0,0,0,,2,0,9,,Pr. Deserteure,1756-12-29 00:00:00.000,104,4,3006750,tc
false,0,0,0,,2,0,9,,Pr. Deserteure in Prag,1757-09-17 00:00:00.000,75,4,1004278,mf
false,0,0,0,,2,0,9,,Reichstr. (württ.) drohen Niederbrennen Halles,1760-10-01 00:00:00.000,79,4,2007309,hjh
false,0,0,0,,2,0,9,,Russ. Plünderungen in Schlesien,1759-07-14 00:00:00.000,56,5,4001890,jb
false,0,0,0,,2,0,9,,Russ. Plünderungen in Schlesien,1759-07-14 00:00:00.000,56,5,4001890,jb
false,0,0,0,,2,0,9,,Spionage: Arrest der pr. Spione im Rheingebiet,1757-04-27 00:00:00.000,34,9,1002607,mf
false,0,0,0,,2,0,9,,Spionage: Arrest der pr. Spione im Rheingebiet,1757-04-27 00:00:00.000,34,9,1002607,mf
false,0,0,0,,2,0,9,,Spionage: Arrest der pr. Spionen in Ö.Niederland,1760-03-12 00:00:00.000,21,5,4002415,an
false,1,1,2,,2,0,9,,Generalpardon für span. Matrosen-Deserteure,1762-02-03 00:00:00.000,10,3,4000130,mf
false,1,1,2,,2,0,9,,Plünderung durch alger. Piraten auf span. Küsten,1756-07-31 00:00:00.000,61,1,2000575,ek
false,1,1,2,,2,0,9,,Spionage: Arrest des engl. Spions in Spanien,1762-03-20 00:00:00.000,23,2,4000465,mf
false,1,1,2,,2,0,9,,Spionage: Engl. Spione in Spanien,1762-05-29 00:00:00.000,43,1,4000880,mf
false,1,1,3,,2,0,9,,"""Unordnung und Mißbräuche"" bei frz. Trp.",1758-06-03 00:00:00.000,44,9,3007142,hjh
false,1,1,3,,2,0,9,,"Bestrafung der frz. Befehlshaber, die die Inseln Guadelupe und Martinique verloren haben",1762-10-16 00:00:00.000,83,3,5000676,mf
false,1,1,3,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-08 00:00:00.000,98,9,3003188,tc
false,1,1,3,,2,0,9,,Engl. brennen Cancale (Bretagne) nieder,1758-07-01 00:00:00.000,52,5,3008039,hjh
false,1,1,3,,2,0,9,,Engl. Exzesse und Plünderungen auf dem frz. Insel Aix (-),1757-11-12 00:00:00.000,91,5,1004895,mf
false,1,1,3,,2,0,9,,Engl. Plünderung bei St.Malo,1758-06-28 00:00:00.000,51,3,3007876,hjh
false,1,1,3,,2,0,9,,Frz. Brandschatzug in Jülich,1758-08-05 00:00:00.000,62,9,2001517,ek
false,1,1,3,,2,0,9,,Frz. brennen Vorstadt von Celle nieder,1758-01-04 00:00:00.000,1,4,3001979,hjh
false,1,1,3,,2,0,9,,Frz. brennen Vorstädte von Celle nieder,1758-01-11 00:00:00.000,3,1,3002086,hjh
false,1,1,3,,2,0,9,,Frz. Deserteure,1758-03-01 00:00:00.000,17,3,3004123,hjh
false,1,1,3,,2,0,9,,Frz. Deserteure,1759-06-23 00:00:00.000,50,1,2006059,jb
false,1,1,3,,2,0,9,,Frz. Deserteure,1759-09-05 00:00:00.000,71,2,3006821,tc
false,1,1,3,,2,0,9,,"Frz. Deserteure bei der engl., span. und pr. Armee",1762-12-25 00:00:00.000,103,3,5001220,mf
false,1,1,3,,2,0,9,,Frz. Deserteure in Pfalz,1757-07-02 00:00:00.000,53,2,1003404,mf
false,1,1,3,,2,0,9,,"Frz. Deserteure, Rückkehrfrist",1761-09-30 00:00:00.000,78,3,2005417,ek
false,1,1,3,,2,0,9,,"Frz. hängen vier Göttinger Stud., Gerücht",1761-02-21 00:00:00.000,15,2,3008827,hjh
false,1,1,3,,2,0,9,,Frz. lassen Dirnen spießrutenlaufen,1758-06-03 00:00:00.000,44,2,3007073,hjh
false,1,1,3,,2,0,9,,Frz. nehmen holl. Geld- und Gütertransport weg,1761-06-10 00:00:00.000,46,2,3011757,hjh
false,1,1,3,,2,0,9,,Frz. Offz.-Ordonnanz hingerichtet,1760-05-28 00:00:00.000,43,3,2007718,EK
false,1,1,3,,2,0,9,,Frz. und österr. Deserteurs (General-Pardon) in Geldern und Kleve,1757-04-27 00:00:00.000,34,5,1002596,mf
false,1,1,3,,2,0,9,,Frz. verhaften einen ihren Offizier,1758-03-11 00:00:00.000,20,2,3004352,hjh
false,1,1,3,,2,0,9,,"Gerüchte über frz. ""Ausschweifungen""",1758-09-09 00:00:00.000,72,4,2002293,ek
false,1,1,3,,2,0,9,,Hann. Deserteure zu frz. Armee,1759-07-11 00:00:00.000,55,2,2006348,jb
false,1,1,3,,2,0,9,,Häuser in Celle von Frz. verbrannt,1758-01-04 00:00:00.000,1,1,3001949,hjh
false,1,1,3,,2,0,9,,Hinrichtung frz. Deserteure (Menorca),1756-07-17 00:00:00.000,57,2,2000432,ek
false,1,1,3,,2,0,9,,Maßnahmen gegen der Hazardspielen in der frz. Armee,1757-06-18 00:00:00.000,49,2,1003267,mf
false,1,1,3,,2,0,9,P,Meuterei auf dem frz. Kaperschiff,1756-09-04 00:00:00.000,71,2,3001241,bh
false,1,1,3,,2,0,9,,Ostfries. Bauern töten frz. Besatzung von Emden,1761-10-21 00:00:00.000,84,4,2005775,EK
false,1,1,3,,2,0,9,,Plünderung durch frz. Soldaten,1756-08-28 00:00:00.000,69,2,3000906,bh
false,1,1,3,,2,0,9,,Plünderung und Brandschatzung eines hann. Lagers,1758-10-14 00:00:00.000,82,1,2003088,ek
false,1,1,3,,2,0,9,,Plünderung und Verwüstung breton. Häfen durch Engl.,1758-07-12 00:00:00.000,55,2,2000868,ek
false,1,1,3,,2,0,9,,Prozeß des ehem. frz. Kommandanten von Pondichery,1762-12-18 00:00:00.000,101,2,5001187,mf
false,1,1,3,,2,0,9,,Spionage: Arrest der engl. Spione in Frankreich,1757-10-22 00:00:00.000,85,3,1004633,mf
false,1,1,3,,2,0,9,,Spionage: Arrest der engl. Spione in Frankreich,1757-11-05 00:00:00.000,89,2,1004776,mf
false,1,1,3,,2,0,9,,Spionage: Arrest der engl. Spione in Frankreich,1759-11-14 00:00:00.000,91,3,3010820,tc
false,1,1,3,,2,0,9,,Spionage: Arrest der engl. Spione in Frankreich,1760-04-16 00:00:00.000,31,2,4002636,an
false,1,1,3,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-03-13 00:00:00.000,21,1,1000892,MF
false,1,1,3,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-04-10 00:00:00.000,29,4,3000196,hjh
false,1,1,3,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-05-01 00:00:00.000,35,9,3000562,hjh
false,1,1,3,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-06-30 00:00:00.000,52,2,2000255,ek
false,1,1,3,,2,0,9,,Spionage: Arrest der frz. Spione in England,1760-05-28 00:00:00.000,43,2,2007714,EK
false,1,1,3,,2,0,9,,Spionage: Arrest der frz. Spione in Hannover,1757-06-22 00:00:00.000,50,4,1003323,mf
false,1,1,3,,2,0,9,,Spionage: Arrest der hann. Spione durch Frz.,1757-05-11 00:00:00.000,38,3,1002791,mf
false,1,1,3,,2,0,9,,Spionage: Arrest der hann. Spione durch Frz.,1758-08-16 00:00:00.000,65,1,2001730,ek
false,1,1,3,,2,0,9,,Spionage: Arrest der pr. Spione durch Frz.,1758-02-15 00:00:00.000,13,3,3003673,hjh
false,1,1,3,,2,0,9,,Spionage: Engl. Spion unter dem Gericht,1757-01-15 00:00:00.000,5,2,1001277,MF
false,1,1,3,,2,0,9,,Spionage: Engl. Spionage gegen Frankreich,1756-06-02 00:00:00.000,44,9,3001277,hjh
false,1,1,3,,2,0,9,,Spionage: Flucht des engl. Spions aus Schloß Rouen,1760-06-07 00:00:00.000,46,2,2508299,EK
false,1,1,3,,2,0,9,,Spionage: Franzosen arrestieren einen verdächtigen Fremden in Hannover,1757-11-19 00:00:00.000,93,3,1004965,mf
false,1,1,3,,2,0,9,,Spionage: frz. Spionage gegen die all. Armee,1760-12-31 00:00:00.000,105,9,2008213,HJH
false,1,1,3,,2,0,9,,Spionage: frz. Spionage gegen England,1756-05-26 00:00:00.000,42,2,3001075,hjh
false,1,1,3,,2,0,9,,Verkauf von Proviant und Geschützen an den Feind (-),1758-08-19 00:00:00.000,66,6,2001833,ek
false,1,1,3,,2,0,9,,Versuchte Plünderung der Engländer in Frankreich,1759-05-30 00:00:00.000,43,7,5000239,jb
false,1,1,3,,2,0,9,,Widerlegung der Nachrichten über die Entweihung von Frz. lüter. Kirchen in Göttingen,1762-01-13 00:00:00.000,4,4,5000015,mf
false,1,1,3,M,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-08 00:00:00.000,98,9,3003188,tc
false,1,1,3,z,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-15 00:00:00.000,100,2,3003278,TC
false,1,1,4,,2,0,9,,Spionage: Arrest der pr. Spionen in Ö.Niederland,1757-05-18 00:00:00.000,40,4,1002885,mf
false,1,1,4,,2,0,9,,Spionage: Arrest der pr. Spionen in Ö.Niederland,1760-03-12 00:00:00.000,21,5,4002415,an
false,1,1,9,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-08 00:00:00.000,98,9,3003188,tc
false,1,1,9,,2,0,9,,Engl. Deserteure aus Gibraltar,1762-03-20 00:00:00.000,23,2,4000464,mf
false,1,1,9,,2,0,9,,Spionage: Arrest des engl. Spions in Spanien,1762-03-20 00:00:00.000,23,2,4000465,mf
false,1,1,9,,2,0,9,,Spionage: Engl. Spione in Spanien,1762-05-29 00:00:00.000,43,1,4000880,mf
false,1,1,9,,2,0,9,,Verschwörung der Garnison zu Gibraltar,1760-11-29 00:00:00.000,96,1,2008110,JB
false,1,1,9,M,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-02-02 00:00:00.000,10,1,1001533,mf
false,1,1,9,M,2,0,9,,Hinrichtung frz. Deserteure (Menorca),1756-07-17 00:00:00.000,57,2,2000432,ek
false,1,1,9,M,2,0,9,,Plünderung durch frz. Soldaten,1756-08-28 00:00:00.000,69,2,3000906,bh
false,1,2,0,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-02-12 00:00:00.000,13,1,1001645,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-09-01 00:00:00.000,70,2,3000941,bh
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-09-08 00:00:00.000,72,2,3001361,BH
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-09-15 00:00:00.000,74,1,3001411,BH
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-09-21 00:00:00.000,76,4,3001506,BH
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-10-06 00:00:00.000,80,3,3001671,BH
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-10-16 00:00:00.000,83,1,3001806,BH
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-10-23 00:00:00.000,85,2,3001918,BH
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-01 00:00:00.000,96,3,3003026,TC
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-08 00:00:00.000,98,1,3003143,tc
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-08 00:00:00.000,98,9,3003188,tc
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-15 00:00:00.000,100,2,3003278,TC
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1756-12-22 00:00:00.000,102,1,3006659,tc
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-01-19 00:00:00.000,6,2,1001345,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-01-22 00:00:00.000,7,9,1001446,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-02-02 00:00:00.000,10,1,1001533,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-02-09 00:00:00.000,12,1,1001605,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-02-12 00:00:00.000,13,10,1001688,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-02-23 00:00:00.000,16,1,1001779,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-03-02 00:00:00.000,18,1,1001866,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-03-05 00:00:00.000,19,1,1001903,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng,1757-03-12 00:00:00.000,21,1,1001986,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng - Übersicht über Meldungen zum Prozeß,1757-02-16 00:00:00.000,14,9,1001741,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng. Hinrichtung,1757-03-30 00:00:00.000,26,2,1002195,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng. Hinrichtung,1757-04-02 00:00:00.000,27,5,1002273,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng. Urteil,1757-03-16 00:00:00.000,22,1,1002023,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng. Urteil,1757-03-19 00:00:00.000,23,1,1002064,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng. Urteil,1757-03-23 00:00:00.000,24,1,1002104,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng. Urteil,1757-03-23 00:00:00.000,24,2,1002112,mf
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Byng/General Fowke,1756-09-04 00:00:00.000,71,1,3001230,bh
false,1,2,1,,2,0,9,,Disziplinarverfahren gegen Admiral Knowles,1757-06-01 00:00:00.000,44,1,1003047,mf
false,1,2,1,,2,0,9,,Engl. brennen Cancale (Bretagne) nieder,1758-07-01 00:00:00.000,52,5,3008039,hjh
false,1,2,1,,2,0,9,,Engl. Exzesse und Plünderungen auf dem frz. Insel Aix (-),1757-11-12 00:00:00.000,91,5,1004895,mf
false,1,2,1,,2,0,9,,Engl. Plünderung bei St.Malo,1758-06-28 00:00:00.000,51,3,3007876,hjh
false,1,2,1,,2,0,9,,Engl. Soldat verletzt Kriegsregeln und zum Tod verurteilt,1761-05-27 00:00:00.000,42,1,3011481,hjh
false,1,2,1,,2,0,9,,Engl. verwüsten Indianerdörfer,1760-09-20 00:00:00.000,76,1,2006956,hjh
false,1,2,1,,2,0,9,,Engländer verletzen vor Malta das Völkerrecht (-),1758-08-30 00:00:00.000,69,4,2002052,EK
false,1,2,1,,2,0,9,,"Frz. Deserteure bei der engl., span. und pr. Armee",1762-12-25 00:00:00.000,103,3,5001220,mf
false,1,2,1,,2,0,9,,Indianische Übergriffe und Plünderungen in Nordamerika,1760-04-19 00:00:00.000,32,9,4002671,an
false,1,2,1,,2,0,9,,Kriegsgericht für General Mordaunt,1758-01-07 00:00:00.000,2,2,3002028,hjh
false,1,2,1,,2,0,9,,Plünderung und Verwüstung breton. Häfen durch Engl.,1758-07-12 00:00:00.000,55,2,2000868,ek
false,1,2,1,,2,0,9,,Spionage: Arrest der engl. Spione in Frankreich,1757-10-22 00:00:00.000,85,3,1004633,mf
false,1,2,1,,2,0,9,,Spionage: Arrest der engl. Spione in Frankreich,1759-11-14 00:00:00.000,91,3,3010820,tc
false,1,2,1,,2,0,9,,Spionage: Arrest der engl. Spione in Frankreich,1760-04-16 00:00:00.000,31,2,4002636,an
false,1,2,1,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-03-13 00:00:00.000,21,1,1000892,MF
false,1,2,1,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-04-10 00:00:00.000,29,4,3000196,hjh
false,1,2,1,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-05-01 00:00:00.000,35,9,3000562,hjh
false,1,2,1,,2,0,9,,Spionage: Arrest der frz. Spione in England,1756-06-30 00:00:00.000,52,2,2000255,ek
false,1,2,1,,2,0,9,,Spionage: Arrest der frz. Spione in England,1757-11-19 00:00:00.000,93,9,1004987,mf
false,1,2,1,,2,0,9,,Spionage: Arrest der frz. Spione in England,1759-07-25 00:00:00.000,59,9,4001993,jb
false,1,2,1,,2,0,9,,Spionage: Arrest der frz. Spione in England,1760-05-28 00:00:00.000,43,2,2007714,EK
false,1,2,1,,2,0,9,,Spionage: Arrest der irländischen Spione in England,1757-12-03 00:00:00.000,97,2,1005152,MF
false,1,2,1,,2,0,9,,Spionage: Engl. Spionage gegen Frankreich,1756-06-02 00:00:00.000,44,9,3001277,hjh
false,1,2,1,,2,0,9,,Spionage: frz. Spionage gegen England,1756-05-26 00:00:00.000,42,2,3001075,hjh
false,1,2,1,,2,0,9,,Versuchte Plünderung der Engländer in Frankreich,1759-05-30 00:00:00.000,43,7,5000239,jb
false,1,2,1,I,2,0,9,,Spionage: Arrest der irländischen Spione in England,1757-12-03 00:00:00.000,97,2,1005152,MF
false,1,2,2,,2,0,9,,Generalpüardon für swd. Deserteure,1756-07-17 00:00:00.000,57,3,2000444,ek
false,1,2,2,,2,0,9,,Generalpüardon für swd. Deserteure,1761-04-29 00:00:00.000,34,9,3010375,hjh
false,1,2,2,,2,0,9,,Pr. Deserteure,1758-04-01 00:00:00.000,26,9,3005129,hjh
false,1,2,2,,2,0,9,,Pr. Deserteure,1759-02-10 00:00:00.000,12,3,3004739,bh
false,1,2,2,,2,0,9,,Swd. Deserteure,1758-01-04 00:00:00.000,1,4,3001983,hjh
false,1,2,2,,2,0,9,,Swd. Deserteure,1761-04-29 00:00:00.000,34,9,3010377,hjh
false,1,2,2,,2,0,9,,Swd. Plünderungen in Uckermark,1758-03-08 00:00:00.000,19,9,3004334,hjh
false,1,2,3,,2,0,9,,Dän. Verordnungen gegen Desertion,1758-08-26 00:00:00.000,68,1,2001949,ek
false,1,2,3,,2,0,9,,"Frz. Deserteure bei der engl., span. und pr. Armee",1762-12-25 00:00:00.000,103,3,5001220,mf
false,1,2,3,,2,0,9,,Pr. Deserteure,1758-08-26 00:00:00.000,68,3,2001969,ek
false,1,3,2,,2,0,9,,Generalpardon für sardin. Deserteure,1758-02-18 00:00:00.000,14,4,3003796,HJH
false,1,3,4,,2,0,9,,Korsische Deserteure aus genues. Armee,1761-06-20 00:00:00.000,49,3,3011958,hjh
false,1,3,4,K,2,0,9,,Korsische Deserteure aus genues. Armee,1761-06-20 00:00:00.000,49,3,3011958,hjh
false,1,4,5,,2,0,9,,Neapolitan. Deserteure,1758-05-06 00:00:00.000,36,5,3006070,hjh
false,1,4,6,,2,0,9,,Engländer verletzen vor Malta das Völkerrecht (-),1758-08-30 00:00:00.000,69,4,2002052,EK
false,1,5,0,,2,0,9,,Pr. Deserteure,1758-06-21 00:00:00.000,49,16,3007766,hjh
false,1,5,0,,2,0,9,,Pr. Deserteure,1761-11-25 00:00:00.000,94,5,2006457,EK
false,1,5,0,,2,0,9,,Pr. Deserteure (-),1758-10-11 00:00:00.000,81,14,2003077,ek
false,1,5,0,,2,0,9,,Pr. Deserteure in Gt. Mansfeld eingebracht,1761-11-11 00:00:00.000,90,9,2006145,EK
false,1,5,0,,2,0,9,,"Reichstr. ""rechtmäßige Exekution""",1758-04-08 00:00:00.000,28,3,3005317,hjh
false,1,5,0,,2,0,9,,Reichstr. (württ.) drohen Niederbrennen Halles,1760-10-01 00:00:00.000,79,4,2007309,hjh
false,1,5,0,,2,0,9,,Sächsische Klagen über pr. Unterdrücken (Prägung der geringhaltigen Münzen),1757-08-13 00:00:00.000,65,2,1003884,mf
false,1,5,0,,2,0,9,,Schießerei innerhalb der pr. Armee mit tötlichem Ausgang,1759-10-06 00:00:00.000,80,3,3009065,tc
false,1,5,1,,2,0,9,,,1757-01-05 00:00:00.000,2,4,1001158,MF
false,1,5,1,,2,0,9,,Exekution von pr. Diversanten durch Österr.,1759-08-15 00:00:00.000,65,5,2007078,jb
false,1,5,1,,2,0,9,,Frz. und österr. Deserteurs (General-Pardon) in Geldern und Kleve,1757-04-27 00:00:00.000,34,5,1002596,mf
false,1,5,1,,2,0,9,,Generalpardon für österr. Deserteure,1756-11-03 00:00:00.000,88,3,4001516,mf
false,1,5,1,,2,0,9,,Generalpardon für österr. Deserteure,1759-09-19 00:00:00.000,75,3,3007898,tc
false,1,5,1,,2,0,9,,Generalpardon vom poln. König für alle sächs. Deserteure in der pr. oder österr. Armee,1760-01-09 00:00:00.000,3,4,2008316,MF
false,1,5,1,,2,0,9,,Hinrichtung eines österr. Deserteurs,1761-07-15 00:00:00.000,56,4,2004625,Ek
false,1,5,1,,2,0,9,,Hinrichtung rebellierter Kroaten,1761-04-25 00:00:00.000,33,3,3010285,hjh
false,1,5,1,,2,0,9,,Kroaten ermorden ihren Kommandanten,1761-04-25 00:00:00.000,33,3,3010286,hjh
false,1,5,1,,2,0,9,,Österr. beschießen pr. Lazarett,1758-01-25 00:00:00.000,7,9,3002489,hjh
false,1,5,1,,2,0,9,,Österr. Deserteure,1758-10-21 00:00:00.000,84,14,2003297,EK
false,1,5,1,,2,0,9,,Österr.plündern in Sachsen,1758-03-18 00:00:00.000,22,3,3004499,hjh
false,1,5,1,,2,0,9,,Pferdediebstahl bei österr. Armee in Schlesien durch pr. Agente,1761-04-01 00:00:00.000,26,9,3009727,hjh
false,1,5,1,,2,0,9,,Plünderungen und Ermordungen der Österr.Armee in Berlin (Berliner Zeitung),1757-11-02 00:00:00.000,88,7,1004819,mf
false,1,5,1,,2,0,9,,Pr. Deserteure,1756-10-06 00:00:00.000,80,11,3001704,BH
false,1,5,1,,2,0,9,,Pr. Deserteure,1756-10-06 00:00:00.000,80,12,3001708,BH
false,1,5,1,,2,0,9,,Pr. Deserteure,1756-10-13 00:00:00.000,82,13,3001792,BH
false,1,5,1,,2,0,9,,Pr. Deserteure,1756-10-13 00:00:00.000,82,15,3001797,BH
false,1,5,1,,2,0,9,,Pr. Deserteure,1756-10-20 00:00:00.000,84,5,3001895,BH
false,1,5,1,,2,0,9,,Pr. Deserteure,1758-09-27 00:00:00.000,77,12,2002721,ek
false,1,5,1,,2,0,9,,Pr. Deserteure,1758-10-04 00:00:00.000,79,13,2002896,ek
false,1,5,1,,2,0,9,,Pr. Deserteure (zwangdsrekrutierte österr. Soldaten),1758-06-14 00:00:00.000,47,17,3007486,hjh
false,1,5,1,,2,0,9,,Pr. Deserteure in Österreich,1757-07-02 00:00:00.000,53,5,1003423,mf
false,1,5,1,,2,0,9,,Spionage: Arrest der österr. Spione durch Preußen,1757-03-02 00:00:00.000,18,9,1001896,mf
false,1,5,1,,2,0,9,,Spionage: Arrest der pr. Spione in Sachsen,1760-04-09 00:00:00.000,29,5,4002587,an
false,1,5,1,,2,0,9,,Spionage: Österr. betrachten pr. Beamten in Schlesien als pr. Spione,1760-10-11 00:00:00.000,82,2,2007508,HJH
false,1,5,1,,2,0,9,,Spionage: Österr. betrachten pr. Beamten in Schlesien als pr. Spione,1761-04-01 00:00:00.000,26,9,3009724,hjh
false,1,5,1,,2,0,9,,Todesurteil für den österr. Offizier-Verräter,1762-12-15 00:00:00.000,100,4,5001180,mf
false,1,5,1,,2,0,9,,Urteil des österr. Feldgerichtes über die pr. Brandstifter,1757-06-18 00:00:00.000,49,9,1003291,MF
false,1,5,1,Bö,2,0,9,,Opfer der pr. Bombardierungen in Prag,1757-07-27 00:00:00.000,60,4,1003708,mf
false,1,5,1,Bö,2,0,9,,Pr. Beschlagnahme sächs. Wägen mit kgl. poln. Gütern,1759-11-17 00:00:00.000,92,3,3010854,tc
false,1,5,1,Bö,2,0,9,,Pr. Deserteure,1756-10-06 00:00:00.000,80,11,3001704,BH
false,1,5,1,Bö,2,0,9,,Pr. Deserteure,1756-10-06 00:00:00.000,80,12,3001708,BH
false,1,5,1,Bö,2,0,9,,Pr. Deserteure,1756-10-13 00:00:00.000,82,13,3001792,BH
false,1,5,1,Bö,2,0,9,,Pr. Deserteure,1756-10-13 00:00:00.000,82,15,3001797,BH
false,1,5,1,Bö,2,0,9,,Pr. Deserteure,1756-10-16 00:00:00.000,83,5,3001831,BH
false,1,5,1,Bö,2,0,9,,Pr. Deserteure,1756-12-29 00:00:00.000,104,4,3006750,tc
false,1,5,1,Bö,2,0,9,,Pr. Deserteure,1758-09-16 00:00:00.000,74,6,2002447,EK
false,1,5,1,Bö,2,0,9,,Pr. Deserteure in Böhmen,1757-04-30 00:00:00.000,35,5,1002639,mf
false,1,5,1,Bö,2,0,9,,Pr. Deserteure in Prag,1757-09-17 00:00:00.000,75,4,1004278,mf
false,1,5,1,Bö,2,0,9,,Pr. Exzesse und Plünderungen,1758-07-29 00:00:00.000,60,11,2001341,ek
false,1,5,1,Bö,2,0,9,,Pr. Exzesse und Plünderungen,1758-08-05 00:00:00.000,62,2,2001450,ek
false,1,5,1,Bö,2,0,9,,Pr. Exzesse und Plünderungen,1758-08-09 00:00:00.000,63,4,2001574,ek
false,1,5,1,Bö,2,0,9,,Pr. Exzesse und Plünderungen beim Verlassen der böhmischen Stadt Dux,1762-08-21 00:00:00.000,67,4,4001494,mf
false,1,5,1,Bö,2,0,9,,Pr. Exzesse und Plünderungen in Königgrätz,1758-07-26 00:00:00.000,59,12,2001250,ek
false,1,5,1,Bö,2,0,9,,Pr. Exzesse und Plünderungen in Mähren und Böhmen,1758-07-12 00:00:00.000,55,14,2000919,ek
false,1,5,1,Bö,2,0,9,,Spionage: Hinrichtung des pr. Spions in Prag,1757-04-23 00:00:00.000,33,3,1002541,mf
false,1,5,1,Bö,2,0,9,,Urteil des österr. Feldgerichtes über die pr. Brandstifter,1757-06-18 00:00:00.000,49,9,1003291,MF
false,1,5,1,Bö,2,0,9,,Verwüstung in Böhmen durch pr. Armee,1757-08-10 00:00:00.000,64,5,1003867,mf
